,PBLH_24,PBLH_48,PBLH_avg_24,PBLH_avg_48,Raw,Filtered,Raw_mean,Filt_mean
2015-09-07 01:00:00,192.595,550.573,183.470,617.865,1570.000,1570.000,1716.429,1716.429
2015-09-07 02:00:00,201.106,506.124,199.694,509.117,1010.000,,1137.143,
2015-09-07 03:00:00,95.442,351.991,161.277,406.986,940.000,,1173.571,
2015-09-07 04:00:00,19.801,266.794,132.733,331.988,1250.000,,1585.714,
2015-09-07 05:00:00,19.759,398.046,93.929,384.950,1130.000,,1222.857,
2015-09-07 06:00:00,19.715,402.369,72.840,335.622,1210.000,,1422.143,
2015-09-07 07:00:00,19.689,392.361,74.535,344.001,1290.000,,1232.857,
2015-09-07 08:00:00,37.117,407.658,53.696,320.655,1180.000,,1177.143,
2015-09-07 09:00:00,63.885,325.437,82.971,291.093,1790.000,,1286.429,
2015-09-07 10:00:00,19.636,321.107,49.102,232.995,1160.000,,1158.571,
2015-09-07 11:00:00,19.623,97.129,46.168,161.403,1390.000,1390.000,1102.857,
2015-09-07 12:00:00,62.867,178.499,52.875,156.481,710.000,,715.714,
2015-09-07 13:00:00,19.593,530.054,43.956,363.440,450.000,450.000,517.143,517.143
2015-09-07 14:00:00,260.871,464.465,264.848,440.826,460.000,460.000,465.714,465.714
2015-09-07 15:00:00,468.933,604.730,458.064,575.071,670.000,670.000,859.286,859.286
2015-09-07 16:00:00,661.316,756.224,650.865,722.240,860.000,860.000,963.571,963.571
2015-09-07 17:00:00,821.599,1054.373,815.107,1034.350,2010.000,2010.000,1941.429,1941.429
2015-09-07 18:00:00,1415.693,1405.074,1371.032,1381.945,2310.000,2310.000,2391.429,2391.429
2015-09-07 19:00:00,1766.539,1774.289,1721.448,1759.314,2450.000,2450.000,2466.429,2466.429
2015-09-07 20:00:00,2058.358,2125.305,2011.853,2105.154,2390.000,2390.000,2391.429,2391.429
2015-09-07 21:00:00,2301.197,2544.660,2190.524,2489.587,2410.000,2410.000,2570.714,2570.714
2015-09-07 22:00:00,2311.954,2760.872,2101.414,2707.617,2230.000,2230.000,2651.429,2651.429
2015-09-07 23:00:00,1910.106,2869.245,1742.991,2753.834,2430.000,2430.000,2655.714,2655.714
2015-09-08 00:00:00,0.000,702.393,0.000,859.433,2470.000,,2586.429,
2015-09-08 01:00:00,123.071,294.008,126.612,415.083,2210.000,,2244.286,
2015-09-08 02:00:00,149.974,378.371,134.691,401.440,1900.000,,1947.143,
2015-09-08 03:00:00,391.966,478.038,173.103,523.899,1790.000,1790.000,1857.857,
2015-09-08 04:00:00,262.091,463.853,239.625,503.400,1780.000,,1784.286,
2015-09-08 05:00:00,264.301,402.680,158.685,468.848,1870.000,,1880.000,
2015-09-08 06:00:00,201.712,219.868,146.271,257.687,2020.000,,1994.286,
2015-09-08 07:00:00,19.723,49.047,115.030,111.607,1710.000,1710.000,1817.143,1817.143
2015-09-08 08:00:00,74.089,43.950,137.606,70.987,1780.000,,1765.714,
2015-09-08 09:00:00,114.066,36.920,94.000,69.008,670.000,,1067.143,
2015-09-08 10:00:00,67.843,38.230,138.633,70.478,680.000,,685.714,
2015-09-08 11:00:00,42.326,24.163,80.061,43.589,710.000,710.000,705.714,705.714
2015-09-08 12:00:00,75.782,23.554,71.256,41.423,960.000,960.000,778.571,778.571
2015-09-08 13:00:00,27.424,32.687,43.654,49.402,570.000,570.000,594.286,594.286
2015-09-08 14:00:00,407.241,436.255,391.404,435.570,600.000,600.000,607.143,607.143
2015-09-08 15:00:00,562.448,602.407,537.260,584.179,690.000,690.000,792.857,792.857
2015-09-08 16:00:00,743.861,776.881,705.835,776.831,1010.000,1010.000,1007.143,
2015-09-08 17:00:00,893.628,1164.348,882.942,1155.110,1060.000,1060.000,1282.857,1282.857
2015-09-08 18:00:00,1266.020,1547.244,1225.924,1522.818,2550.000,2550.000,2007.857,2007.857
2015-09-08 19:00:00,1683.294,1946.347,1637.265,1908.967,1940.000,1940.000,2027.857,2027.857
2015-09-08 20:00:00,2006.122,2221.030,1943.784,2199.778,2460.000,2460.000,2406.429,2406.429
2015-09-08 21:00:00,2266.003,2559.832,2186.298,2495.859,2570.000,2570.000,2639.286,2639.286
2015-09-08 22:00:00,2582.889,2748.239,2449.173,2671.559,2600.000,2600.000,2674.286,
2015-09-08 23:00:00,2396.995,2596.516,2236.222,2509.546,2900.000,2900.000,2598.571,
2015-09-09 00:00:00,0.000,2372.327,0.000,2284.875,1940.000,,2042.857,
2015-09-09 01:00:00,268.477,1878.436,229.187,1299.047,2380.000,2380.000,2187.857,
2015-09-09 02:00:00,174.377,773.599,157.822,627.783,1445.000,,1722.143,
2015-09-09 03:00:00,98.747,535.150,79.119,508.132,690.000,,798.571,
2015-09-09 04:00:00,70.122,515.079,67.913,506.634,450.000,,567.143,
2015-09-09 05:00:00,60.348,602.788,58.481,516.605,780.000,780.000,770.000,770.000
2015-09-09 06:00:00,19.755,554.048,71.220,364.345,300.000,300.000,509.286,509.286
2015-09-09 07:00:00,19.732,300.376,37.334,259.448,600.000,600.000,624.286,624.286
2015-09-09 08:00:00,42.424,117.173,44.872,151.109,660.000,660.000,677.143,677.143
2015-09-09 09:00:00,22.015,57.174,42.968,113.586,680.000,680.000,704.286,704.286
2015-09-09 10:00:00,24.884,56.189,37.568,81.043,770.000,770.000,760.000,760.000
2015-09-09 11:00:00,19.650,53.011,35.507,68.532,770.000,770.000,630.000,630.000
2015-09-09 12:00:00,25.131,33.106,47.812,57.528,370.000,370.000,425.714,425.714
