2015-05-03-22:30:00 2900.0 2900.0
2015-05-03-22:40:00 2540.0 2540.0
2015-05-03-22:50:00 2530.0 2530.0
2015-05-03-23:00:00 2760.0 2760.0
2015-05-03-23:10:00 2750.0 2750.0
2015-05-03-23:20:00 2730.0 2730.0
2015-05-03-23:30:00 2710.0 2710.0
2015-05-03-23:40:00 2710.0 2710.0
2015-05-03-23:50:00 2710.0 2710.0
2015-05-04-00:00:00 2720.0 2720.0
2015-05-04-00:10:00 2730.0 2730.0
2015-05-04-00:20:00 2590.0 2590.0
2015-05-04-00:30:00 2780.0 2780.0
2015-05-04-00:40:00 2780.0 2780.0
2015-05-04-00:50:00 2775.0 2775.0
2015-05-04-01:00:00 2510.0 2510.0
2015-05-04-01:10:00 2490.0 NaN
2015-05-04-01:20:00 2470.0 NaN
2015-05-04-01:30:00 2440.0 NaN
2015-05-04-01:40:00 2440.0 NaN
2015-05-04-01:50:00 2440.0 NaN
2015-05-04-02:00:00 2450.0 NaN
2015-05-04-02:10:00 2440.0 NaN
2015-05-04-02:20:00 2430.0 NaN
2015-05-04-02:30:00 2410.0 NaN
2015-05-04-02:40:00 2410.0 NaN
2015-05-04-02:50:00 2110.0 NaN
2015-05-04-03:00:00 2110.0 NaN
2015-05-04-03:10:00 2110.0 NaN
2015-05-04-03:20:00 2110.0 NaN
2015-05-04-03:30:00 2110.0 2110.0
2015-05-04-03:40:00 1545.0 NaN
2015-05-04-03:50:00 1440.0 NaN
2015-05-04-04:00:00 1420.0 NaN
2015-05-04-04:10:00 1400.0 NaN
2015-05-04-04:20:00 1395.0 NaN
2015-05-04-04:30:00 1385.0 1385.0
2015-05-04-04:40:00 400.0 400.0
2015-05-04-04:50:00 1330.0 1330.0
2015-05-04-05:00:00 1335.0 1335.0
2015-05-04-05:10:00 1335.0 1335.0
2015-05-04-05:20:00 430.0 NaN
2015-05-04-05:30:00 440.0 NaN
2015-05-04-05:40:00 2045.0 NaN
2015-05-04-05:50:00 2040.0 NaN
2015-05-04-06:00:00 1950.0 1950.0
2015-05-04-06:10:00 1950.0 1950.0
2015-05-04-06:20:00 1950.0 1950.0
2015-05-04-06:30:00 1950.0 NaN
2015-05-04-06:40:00 1940.0 NaN
2015-05-04-06:50:00 1910.0 NaN
2015-05-04-07:00:00 1910.0 1910.0
2015-05-04-07:10:00 1910.0 1910.0
2015-05-04-07:20:00 1910.0 1910.0
2015-05-04-07:30:00 1920.0 NaN
2015-05-04-07:40:00 1920.0 NaN
2015-05-04-07:50:00 1910.0 1910.0
2015-05-04-08:00:00 1850.0 1850.0
2015-05-04-08:10:00 1830.0 1830.0
2015-05-04-08:20:00 1830.0 1830.0
2015-05-04-08:30:00 1510.0 1510.0
2015-05-04-08:40:00 380.0 380.0
2015-05-04-08:50:00 1460.0 1460.0
2015-05-04-09:00:00 1410.0 1410.0
2015-05-04-09:10:00 1390.0 1390.0
2015-05-04-09:20:00 1390.0 1390.0
2015-05-04-09:30:00 290.0 290.0
2015-05-04-09:40:00 290.0 290.0
2015-05-04-09:50:00 300.0 300.0
2015-05-04-10:00:00 360.0 360.0
2015-05-04-10:10:00 390.0 390.0
2015-05-04-10:20:00 420.0 420.0
2015-05-04-10:30:00 430.0 430.0
2015-05-04-10:40:00 430.0 430.0
2015-05-04-10:50:00 410.0 410.0
2015-05-04-11:00:00 400.0 400.0
2015-05-04-11:10:00 400.0 400.0
2015-05-04-11:20:00 400.0 400.0
2015-05-04-11:30:00 420.0 420.0
2015-05-04-11:40:00 440.0 440.0
2015-05-04-11:50:00 440.0 440.0
2015-05-04-12:00:00 450.0 450.0
2015-05-04-12:10:00 450.0 450.0
2015-05-04-12:20:00 450.0 450.0
2015-05-04-12:30:00 510.0 510.0
2015-05-04-12:40:00 340.0 340.0
2015-05-04-12:50:00 350.0 350.0
2015-05-04-13:00:00 350.0 350.0
2015-05-04-13:10:00 420.0 420.0
2015-05-04-13:20:00 470.0 470.0
2015-05-04-13:30:00 480.0 480.0
2015-05-04-13:40:00 480.0 480.0
2015-05-04-13:50:00 470.0 470.0
2015-05-04-14:00:00 470.0 470.0
2015-05-04-14:10:00 460.0 460.0
2015-05-04-14:20:00 450.0 450.0
2015-05-04-14:30:00 410.0 410.0
2015-05-04-14:40:00 390.0 390.0
2015-05-04-14:50:00 520.0 520.0
2015-05-04-15:00:00 530.0 530.0
2015-05-04-15:10:00 540.0 540.0
2015-05-04-15:20:00 550.0 550.0
2015-05-04-15:30:00 560.0 560.0
2015-05-04-15:40:00 570.0 570.0
2015-05-04-15:50:00 1870.0 1870.0
2015-05-04-16:00:00 1860.0 1860.0
2015-05-04-16:10:00 1850.0 1850.0
2015-05-04-16:20:00 1750.0 1750.0
2015-05-04-16:30:00 1740.0 1740.0
2015-05-04-16:40:00 1750.0 1750.0
2015-05-04-16:50:00 1890.0 1890.0
2015-05-04-17:00:00 1850.0 1850.0
2015-05-04-17:10:00 1840.0 1840.0
2015-05-04-17:20:00 1820.0 1820.0
2015-05-04-17:30:00 1780.0 1780.0
2015-05-04-17:40:00 1780.0 1780.0
2015-05-04-17:50:00 1790.0 1790.0
2015-05-04-18:00:00 1800.0 NaN
2015-05-04-18:10:00 1800.0 NaN
2015-05-04-18:20:00 1800.0 NaN
2015-05-04-18:30:00 1820.0 NaN
2015-05-04-18:40:00 1840.0 1840.0
2015-05-04-18:50:00 1840.0 1840.0
2015-05-04-19:00:00 2030.0 2030.0
2015-05-04-19:10:00 2040.0 2040.0
2015-05-04-19:20:00 2070.0 2070.0
2015-05-04-19:30:00 2080.0 2080.0
2015-05-04-19:40:00 2070.0 2070.0
2015-05-04-19:50:00 2000.0 2000.0
2015-05-04-20:00:00 1980.0 1980.0
2015-05-04-20:10:00 2170.0 2170.0
2015-05-04-20:20:00 2160.0 2160.0
2015-05-04-20:30:00 2160.0 2160.0
2015-05-04-20:40:00 2160.0 2160.0
2015-05-04-20:50:00 1960.0 1960.0
2015-05-04-21:00:00 2825.0 2825.0
2015-05-04-21:10:00 2760.0 2760.0
2015-05-04-21:20:00 2620.0 2620.0
2015-05-04-21:30:00 2620.0 2620.0
2015-05-04-21:40:00 2620.0 2620.0
2015-05-04-21:50:00 2610.0 2610.0
2015-05-04-22:00:00 2610.0 2610.0
2015-05-04-22:10:00 2340.0 2340.0
2015-05-04-22:20:00 2340.0 2340.0
2015-05-04-22:30:00 2330.0 2330.0
2015-05-04-22:40:00 2330.0 2330.0
2015-05-04-22:50:00 2340.0 2340.0
2015-05-04-23:00:00 2370.0 2370.0
2015-05-04-23:10:00 2420.0 2420.0
2015-05-04-23:20:00 2420.0 NaN
2015-05-04-23:30:00 2420.0 NaN
2015-05-04-23:40:00 2420.0 NaN
2015-05-04-23:50:00 2430.0 NaN
2015-05-05-00:00:00 2440.0 NaN
2015-05-05-00:10:00 2440.0 NaN
2015-05-05-00:20:00 2580.0 NaN
2015-05-05-00:30:00 2590.0 2590.0
2015-05-05-00:40:00 2060.0 2060.0
2015-05-05-00:50:00 2070.0 2070.0
2015-05-05-01:00:00 2060.0 NaN
2015-05-05-01:10:00 2060.0 NaN
2015-05-05-01:20:00 2060.0 NaN
2015-05-05-01:30:00 2080.0 NaN
2015-05-05-01:40:00 2090.0 NaN
2015-05-05-01:50:00 2275.0 NaN
2015-05-05-02:00:00 2450.0 NaN
2015-05-05-02:10:00 2440.0 NaN
2015-05-05-02:20:00 2430.0 NaN
2015-05-05-02:30:00 2410.0 NaN
2015-05-05-02:40:00 2350.0 2350.0
2015-05-05-02:50:00 2330.0 2330.0
2015-05-05-03:00:00 2505.0 2505.0
2015-05-05-03:10:00 2280.0 2280.0
2015-05-05-03:20:00 2280.0 2280.0
2015-05-05-03:30:00 2280.0 2280.0
2015-05-05-03:40:00 2280.0 2280.0
2015-05-05-03:50:00 2250.0 2250.0
2015-05-05-04:00:00 2220.0 NaN
2015-05-05-04:10:00 2210.0 NaN
2015-05-05-04:20:00 2200.0 NaN
2015-05-05-04:30:00 2200.0 NaN
2015-05-05-04:40:00 2190.0 NaN
2015-05-05-04:50:00 2190.0 2190.0
2015-05-05-05:00:00 2180.0 2180.0
2015-05-05-05:10:00 2180.0 NaN
2015-05-05-05:20:00 330.0 NaN
2015-05-05-05:30:00 330.0 NaN
2015-05-05-05:40:00 330.0 330.0
2015-05-05-05:50:00 330.0 330.0
2015-05-05-06:00:00 260.0 NaN
2015-05-05-06:10:00 270.0 NaN
2015-05-05-06:20:00 280.0 NaN
2015-05-05-06:30:00 300.0 NaN
2015-05-05-06:40:00 300.0 NaN
2015-05-05-06:50:00 290.0 290.0
2015-05-05-07:00:00 280.0 280.0
2015-05-05-07:10:00 270.0 270.0
2015-05-05-07:20:00 270.0 270.0
2015-05-05-07:30:00 270.0 270.0
2015-05-05-07:40:00 310.0 310.0
2015-05-05-07:50:00 1400.0 1400.0
2015-05-05-08:00:00 1830.0 1830.0
2015-05-05-08:10:00 1850.0 NaN
2015-05-05-08:20:00 1050.0 NaN
2015-05-05-08:30:00 1050.0 NaN
2015-05-05-08:40:00 1000.0 NaN
2015-05-05-08:50:00 1240.0 1240.0
2015-05-05-09:00:00 620.0 620.0
2015-05-05-09:10:00 620.0 620.0
2015-05-05-09:20:00 610.0 610.0
2015-05-05-09:30:00 590.0 590.0
2015-05-05-09:40:00 590.0 590.0
2015-05-05-09:50:00 600.0 600.0
2015-05-05-10:00:00 600.0 600.0
2015-05-05-10:10:00 600.0 600.0
2015-05-05-10:20:00 600.0 600.0
2015-05-05-10:30:00 600.0 600.0
2015-05-05-10:40:00 570.0 570.0
2015-05-05-10:50:00 560.0 560.0
2015-05-05-11:00:00 540.0 540.0
2015-05-05-11:10:00 530.0 530.0
2015-05-05-11:20:00 520.0 520.0
2015-05-05-11:30:00 490.0 490.0
2015-05-05-11:40:00 460.0 460.0
2015-05-05-11:50:00 430.0 430.0
2015-05-05-12:00:00 430.0 430.0
2015-05-05-12:10:00 420.0 420.0
2015-05-05-12:20:00 410.0 410.0
2015-05-05-12:30:00 480.0 480.0
2015-05-05-12:40:00 460.0 460.0
2015-05-05-12:50:00 460.0 460.0
2015-05-05-13:00:00 460.0 460.0
2015-05-05-13:10:00 460.0 460.0
2015-05-05-13:20:00 450.0 450.0
2015-05-05-13:30:00 380.0 380.0
2015-05-05-13:40:00 360.0 360.0
2015-05-05-13:50:00 1560.0 1560.0
2015-05-05-14:00:00 1530.0 1530.0
2015-05-05-14:10:00 330.0 330.0
2015-05-05-14:20:00 320.0 320.0
2015-05-05-14:30:00 330.0 330.0
2015-05-05-14:40:00 340.0 340.0
2015-05-05-14:50:00 340.0 340.0
2015-05-05-15:00:00 350.0 350.0
2015-05-05-15:10:00 360.0 360.0
2015-05-05-15:20:00 370.0 370.0
2015-05-05-15:30:00 470.0 470.0
2015-05-05-15:40:00 470.0 470.0
2015-05-05-15:50:00 620.0 620.0
